combo,start,end,n_obs,sharpe,cagr,maxdd,calmar,ulcer,z_sharpe,z_cagr,z_maxdd,blended_score,combo_rank,avg_corr
"IWF,MGK,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3392854372002987,0.23344250742328354,-0.20399617724293737,1.1443474607138289,6.023201651616084,2.166714817974251,0.8936113531641314,0.3916120195883917,1.4297632188540432,101,
"FTEC,IGM,IWF,SMH",2015-12-02,2026-06-23,2653,1.3197590872713312,0.26243904060976897,-0.22017365165582628,1.1919638823087315,7.0362489125685785,1.7173581263520945,1.9953578481908967,-0.1719525884552238,1.4228958999422714,102,
"IGM,MGC,SMH,XLK",2015-12-02,2026-06-23,2653,1.3272649809525132,0.25238507196524407,-0.2161405246027122,1.1676897353198943,7.121009687840461,1.8900900278346136,1.6133492596477328,-0.03145305132923953,1.4227591815457785,103,
"FTEC,IGM,SMH,VUG",2015-12-02,2026-06-23,2653,1.3199164408096056,0.26312796019405305,-0.22246889711152232,1.1827629102784134,7.101771940625921,1.7209792775468258,2.0215338993918737,-0.2519106259454673,1.4165676834018817,104,
"FTEC,SMH,VUG,XMMO",2015-12-02,2026-06-23,2653,1.337268498651365,0.24665892897192498,-0.22496912382643244,1.0964123644017327,6.648343550923025,2.1202993416127676,1.3957798718751377,-0.3390094679925233,1.4110817387704204,105,
"MGK,SMH,SPMO,VUG",2015-12-02,2026-06-23,2653,1.3382973802355835,0.2340996659598169,-0.2063266677843975,1.1346069244158055,6.087903941029825,2.1439768249333717,0.9185806179257547,0.31042617098022196,1.4096478320404566,106,
"FTEC,IWF,SMH,XMMO",2015-12-02,2026-06-23,2653,1.3364577335365557,0.24595073385537125,-0.222691575837804,1.1044456124128732,6.586361042140894,2.1016413368654048,1.3688714313922663,-0.2596679461484652,1.4095485086206891,107,
"IWY,SMH,SPMO,VONG",2015-12-02,2026-06-23,2653,1.336902690252326,0.23186365143189436,-0.20077051240429178,1.1548690525080212,6.210680873907303,2.11188105286153,0.833621455631285,0.5039824980743931,1.4068234627350291,108,
"MGK,SMH,SPMO,VONG",2015-12-02,2026-06-23,2653,1.3376272021534148,0.2331641099420092,-0.20417445740085693,1.1419847169434947,6.115739823856869,2.1285541265336945,0.8830334179590622,0.3854013846799015,1.406267365590546,109,
"SMH,SPMO,SPYG,VONG",2015-12-02,2026-06-23,2653,1.337402064708469,0.22893794651225208,-0.19695564528393966,1.1623832674722543,6.206954997870459,2.123373075400783,0.7224569546901591,0.6368786497571818,1.4057993540588756,110,
"FTEC,IGM,SMH,VONG",2015-12-02,2026-06-23,2653,1.3181270902101134,0.2621464327806029,-0.22034061259427135,1.1897327038084964,7.127693481977684,1.6798012453767126,1.9842399794399053,-0.1777689027594159,1.3996188359684447,111,
"IGM,IWF,QQQ,SMH",2015-12-02,2026-06-23,2653,1.3189265134500778,0.25441463945797116,-0.20921398901328414,1.2160498476123267,6.6103617280288836,1.6981982414165795,1.690464301544345,0.20984235825868316,1.3982068828233298,112,
"IWF,QQQ,SMH,XMMO",2015-12-02,2026-06-23,2653,1.3367541252010589,0.23795115746125717,-0.2118359049889592,1.123280576414367,6.260427914627645,2.1084621496783478,1.0649211212903056,0.11850430316787328,1.3974082718598402,113,
"IWF,SMH,SOXX,SPMO",2015-12-02,2026-06-23,2653,1.3125472441345079,0.26637104221388097,-0.21878124117357534,1.217522310345379,7.579366827077168,1.5513931618682155,2.144757397368351,-0.12344605105403474,1.3944345899338062,114,
"IGM,IYW,MGC,SMH",2015-12-02,2026-06-23,2653,1.3257041575380122,0.25201739845824456,-0.2171586316045371,1.1605221335027935,7.363146239893721,1.8541710543296832,1.5993792103647477,-0.06692021133122278,1.3935152480080213,115,
"QQQ,SMH,VUG,XMMO",2015-12-02,2026-06-23,2653,1.3370943534741169,0.23864413000695506,-0.21414121454754687,1.114424098654618,6.316063218952846,2.1162917671815586,1.0912511680052785,0.03819566878860575,1.393160367750084,116,
"IUSG,IWF,SMH,SPMO",2015-12-02,2026-06-23,2653,1.336800329908022,0.2280877981228271,-0.19707459268694485,1.1573678525123077,6.137427025684774,2.1095254510292842,0.6901548859470524,0.6327349531058046,1.3883561819199188,117,
"DGRW,IYW,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3447321511949408,0.2269506917902986,-0.20832866666669997,1.0893877228782516,6.469259267425829,2.292059154716551,0.646949620397586,0.24068378186479625,1.3882512198505108,118,
"IWF,MGC,SMH,VUG",2015-12-02,2026-06-23,2653,1.3269031578973451,0.22569537935036288,-0.17702581779786475,1.2749291722412548,6.014140916114545,1.881763453148899,0.5992530191532944,1.3311616465281815,1.3868899616260741,119,
"DGRW,IWF,SMH,XMMO",2015-12-02,2026-06-23,2653,1.3409421715987124,0.2145476746312711,-0.18197987168973992,1.178963764723697,5.735744651121122,2.2048409752374374,0.17568705273710936,1.1585803542606323,1.386842674291978,120,
"IUSG,SMH,SPMO,VUG",2015-12-02,2026-06-23,2653,1.337392686674498,0.22878432046701325,-0.1994258621471757,1.1472148998316531,6.198673606212826,2.1231572602415527,0.7166198100977984,0.5508252422362148,1.3867296215973588,121,
"IGM,QQQ,SMH,VUG",2015-12-02,2026-06-23,2653,1.31865595807292,0.25508838388269495,-0.21153740820607525,1.205878364710762,6.671508999997649,1.6919719948511698,1.7160637604075593,0.12890284982323091,1.3865856955124989,122,
"IUSG,SMH,SPMO,XMMO",2015-12-02,2026-06-23,2653,1.34431720957072,0.22603223109291726,-0.2064389674517715,1.0949106841746006,6.332182070732527,2.282510171104435,0.6120519708181754,0.3065140573577993,1.38617348826923,123,
"DGRW,SMH,VUG,XMMO",2015-12-02,2026-06-23,2653,1.3415222524234243,0.21524067137255543,-0.18436039188024458,1.1674995327215936,5.769668149429648,2.2181902802132365,0.2020180187827611,1.0756516539047343,1.3848308765223936,124,
"FTEC,SMH,VONG,XMMO",2015-12-02,2026-06-23,2653,1.334624836181198,0.245661356276194,-0.22286445469558652,1.1022904330425687,6.675247573250084,2.0594611703374737,1.3578762985759596,-0.2656904193255895,1.3839553908764068,125,
"FTEC,MGC,SMH,SPMO",2015-12-02,2026-06-23,2653,1.338055013121406,0.2342842895408419,-0.21103249137763994,1.1101811290356858,6.59949966784839,2.1383992702454226,0.9255955387090569,0.14649232313960125,1.3761767613633487,126,
"DGRW,SMH,SPMO,XLK",2015-12-02,2026-06-23,2653,1.3426143966862927,0.22721728351001458,-0.2072680414274925,1.0962485192851152,6.244184127799463,2.243323617192342,0.6570789862397463,0.2776321232411794,1.3743119291163306,127,
"IGM,QQQ,SMH,VONG",2015-12-02,2026-06-23,2653,1.31722428812451,0.25412361193762023,-0.2093852074439494,1.2136655451443337,6.699738180060652,1.6590252089002526,1.6794064778920883,0.20387772834767373,1.3741100934872874,128,
"IWF,SMH,VONG,VUG",2015-12-02,2026-06-23,2653,1.3223489608727403,0.2369992315131808,-0.18986506830742741,1.2482508426954781,5.988931916456913,1.7769584632036997,1.0287519327161705,0.8838886670555258,1.373882544827806,129,
"QQQ,SMH,VONG,XMMO",2015-12-02,2026-06-23,2653,1.3348325430446841,0.23766336475295247,-0.2120131094299355,1.120984289094131,6.348384427059378,2.064241094355164,1.053986206911757,0.11233114234106154,1.3707826377193213,130,
"IWF,MGC,SMH,VONG",2015-12-02,2026-06-23,2653,1.3242149605395928,0.22471411742726688,-0.17431384527230226,1.289135220878367,6.053525583995858,1.8199004078024148,0.5619691867199015,1.4256369456005753,1.363668349037293,131,
"IUSG,SMH,SPMO,VONG",2015-12-02,2026-06-23,2653,1.3346893357155971,0.22780030642682747,-0.19726372827422523,1.1548007756912713,6.233724680140244,2.0609454875546773,0.6792314087720462,0.6261461543605666,1.3594713972810657,132,
"IYW,SMH,SPMO,XLK",2015-12-02,2026-06-23,2653,1.3327944013116644,0.25961606153288375,-0.24619561007020646,1.054511335351797,7.31155483092053,2.0173376725923426,1.8880964978946557,-1.078463358927745,1.359405113879019,133,
"DGRW,SMH,VONG,XMMO",2015-12-02,2026-06-23,2653,1.3389476583048112,0.2142700949575127,-0.1821708073478062,1.1762043440276442,5.8258972881979965,2.1589415675957526,0.16514019078340042,1.1519288475697032,1.359398610546837,134,
"SMH,SOXX,SPMO,VUG",2015-12-02,2026-06-23,2653,1.31237724233512,0.2670470372804581,-0.22485444484406047,1.1876440221835896,7.661648892229176,1.5474809383128358,2.1704423711708,-0.33501446765428705,1.3578702869768007,135,
"MGC,QQQ,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3374209397716073,0.22627774504664,-0.20007910140164642,1.1309414299717462,6.152227595869205,2.1238074441362005,0.6213804700651222,0.5280687528727583,1.3539316136621884,136,
"IGM,IWF,SMH,SPYG",2015-12-02,2026-06-23,2653,1.3207440586608588,0.24567647238967294,-0.20467493548838303,1.200325148770437,6.696891636400158,1.7400251115567376,1.358450647410585,0.36796654101812776,1.3511410582051697,137,
"SMH,SOXX,SPMO,VONG",2015-12-02,2026-06-23,2653,1.3107481655053657,0.2660696180061122,-0.2220719967385503,1.1981232299152114,7.670434232419064,1.509991260145654,2.1333045432533537,-0.23808405466385046,1.347370182116063,138,
"IGM,SMH,SOXX,XMMO",2015-12-02,2026-06-23,2653,1.3061865885838988,0.28086070638146876,-0.23880692523446742,1.1760995042573064,8.092970473049368,1.4050164378431267,2.6953037888312847,-0.8210683436654409,1.3468856868378607,139,
"IGM,SMH,SPYG,VUG",2015-12-02,2026-06-23,2653,1.3208723644899514,0.24636193133440143,-0.20701535783239872,1.190065963771915,6.7652532683896265,1.7429777925793883,1.384495208840823,0.28643470438540447,1.344124399819022,140,
"MGC,SMH,VONG,VUG",2015-12-02,2026-06-23,2653,1.325228813914512,0.2254193072796593,-0.18040477624581264,1.249519618995628,6.109640296294921,1.8432320494047116,0.5887634397847442,1.2134509739774493,1.3409352514332689,141,
"IGM,IWF,SMH,VGT",2015-12-02,2026-06-23,2653,1.3128583542313133,0.2607942616389385,-0.21944983676285257,1.1884003446344076,7.039170538331272,1.5585526875521905,1.9328631542717352,-0.146737499496105,1.329787790158395,142,
"IGM,SMH,SPYG,VONG",2015-12-02,2026-06-23,2653,1.3189561742541882,0.2453874077792939,-0.20485492162826302,1.1978594696620595,6.79096396493806,1.6988808206417996,1.3474674060943503,0.36169647587780307,1.3260199273247655,143,
"IGM,SMH,VGT,VUG",2015-12-02,2026-06-23,2653,1.3130282130415696,0.2614821342479099,-0.2217474855139343,1.1791887228929985,7.096306864462545,1.5624616205221167,1.9589994248074274,-0.22677925909200528,1.3235747858848854,144,
"IGM,IWF,SMH,SOXX",2015-12-02,2026-06-23,2653,1.2982506215466159,0.28276153534032566,-0.2326858005772912,1.2152075229291905,8.159518850379174,1.2223873286819906,2.76752730705663,-0.6078305334755378,1.3198857497628769,145,
"DGRW,IGM,SMH,XLK",2015-12-02,2026-06-23,2653,1.326044194892309,0.24375748636598193,-0.2147886858833723,1.1348711658785386,6.789449266951883,1.8619962782507231,1.2855372369690807,0.015640112817321382,1.31978733277955,146,
"MGC,SMH,XLK,XMMO",2015-12-02,2026-06-23,2653,1.3367430250945334,0.23565365448427866,-0.21939421350938662,1.0741106190305079,6.670342538154325,2.108206704745572,0.9776256561421001,-0.14479978683233644,1.3184310918489488,147,
"IYW,MGC,SMH,XMMO",2015-12-02,2026-06-23,2653,1.3375229927683494,0.23535556436384275,-0.22043440712951368,1.0676897832268186,6.922590386518005,2.1261559730293627,0.9662994833448141,-0.18103636461046743,1.316760558596032,148,
"IGM,IWF,IWY,SMH",2015-12-02,2026-06-23,2653,1.3172349112740986,0.2485085347667828,-0.20874850535876566,1.190468570491959,6.695617946487651,1.6592696777011875,1.4660571249715721,0.22605812263661446,1.3146636008693882,149,
"IWF,SMH,VUG,XLK",2015-12-02,2026-06-23,2653,1.3192183036750118,0.24976723907039888,-0.2146985734600738,1.163339071355528,6.556471660823238,1.7049131620546398,1.5138826027921573,0.018779303226154592,1.310377222510198,150,
"IGM,IWY,SMH,VUG",2015-12-02,2026-06-23,2653,1.3174350373491759,0.24919625260090816,-0.21107090493896868,1.1806281527667846,6.763675073216686,1.6638751462773,1.4921875147130657,0.14515413381033562,1.308624654314637,151,
"IWY,SMH,VUG,XMMO",2015-12-02,2026-06-23,2653,1.3353559417543153,0.2327370108017952,-0.21376318620341392,1.088760955220447,6.364581662964497,2.0762859831036873,0.8668054441618696,0.05136480694659445,1.3084575861897234,152,
"IGM,IUSG,IWF,SMH",2015-12-02,2026-06-23,2653,1.3183326191444291,0.2445342251356546,-0.20497462246253062,1.192997563297649,6.7239526589465095,1.6845310490672485,1.3150500484329388,0.35752653241043664,1.3082858455455932,153,
"DGRW,IGM,IYW,SMH",2015-12-02,2026-06-23,2653,1.3258772945027018,0.24343473898449197,-0.21580574172989947,1.1280271647691964,7.031643758605901,1.8581554269304728,1.2732741917957575,-0.01979042874174245,1.307101885255615,154,
"SMH,VGT,VUG,XMMO",2015-12-02,2026-06-23,2653,1.3294173397601372,0.2450228989055332,-0.22425384355916447,1.0926140440526686,6.669654391494935,1.9396219084214155,1.3336175995850952,-0.3140916944775769,1.307077895190721,155,
"IGM,SMH,VGT,VONG",2015-12-02,2026-06-23,2653,1.3112487056492317,0.2605027305661216,-0.2196170413944143,1.1861681084132263,7.129453569133311,1.5215101084654847,1.921786197740356,-0.15256230318573932,1.3067784529177013,156,
"IWF,IWY,SMH,XMMO",2015-12-02,2026-06-23,2653,1.3344205078027342,0.2320304443300023,-0.2114590905204925,1.0972829011932037,6.301291144326415,2.054758994842051,0.8399588853406903,0.13163115429473493,1.3056933938821795,157,
"IWF,SMH,VGT,XMMO",2015-12-02,2026-06-23,2653,1.3285944701336945,0.2443157818345172,-0.22197392091851756,1.100650836925122,6.617573086836963,1.920685344531094,1.3067501203055867,-0.23466744835902018,1.3054342186854189,158,
"FTEC,IGM,MGC,SMH",2015-12-02,2026-06-23,2653,1.3198248909291739,0.2507439772364206,-0.21850787309797262,1.1475283415714466,7.178011970508935,1.7188724551484338,1.5509945514534842,-0.11392289753534098,1.3019500135031938,159,
"IGM,IUSG,SMH,VUG",2015-12-02,2026-06-23,2653,1.318329109917618,0.2452151139845662,-0.20731377145710897,1.1828211520202776,6.789874874091438,1.6844502918056128,1.3409209654134833,0.27603905465959067,1.2997092464587694,160,
"IGM,IWF,MGK,SMH",2015-12-02,2026-06-23,2653,1.316566887360879,0.24976659070016827,-0.21221842312561615,1.1769317056527493,6.61622269220871,1.6438965528385838,1.5138579674461154,0.1051787569019563,1.2971414180335177,161,
"IWF,MGK,SMH,XMMO",2015-12-02,2026-06-23,2653,1.3342907641982726,0.23330813285324514,-0.2148194773024551,1.0860660112525966,6.2663473284444935,2.0517732265304063,0.8885056837860578,0.014567451313824979,1.2953518086637854,162,
"SMH,SPYG,VUG,XMMO",2015-12-02,2026-06-23,2653,1.3346119178243145,0.22978069704630388,-0.210013570246258,1.0941230929833121,6.373690032008141,2.0591638823071197,0.7544779359951334,0.18198784446628752,1.2923228908453572,163,
"IGM,IWY,SMH,VONG",2015-12-02,2026-06-23,2653,1.3155134446888166,0.24821981076724575,-0.20891945188011815,1.188112492797841,6.788939337509438,1.6196538492276404,1.4550868254369949,0.22010296506111043,1.2903735652571409,164,
"IWF,SMH,SPYG,XMMO",2015-12-02,2026-06-23,2653,1.3337195806846625,0.229076482807975,-0.2076926175267514,1.1029591977599749,6.30974368805433,2.03862867391721,0.727720752167778,0.26284142990694137,1.2901988485903269,165,
"DGRW,IWF,SMH,VUG",2015-12-02,2026-06-23,2653,1.3256814548081175,0.21712133937585087,-0.17513234415732165,1.239755799652921,5.695835492420325,1.8536486001263437,0.2734755053593103,1.3971234093373015,1.2882916335384254,166,
"SMH,VONG,VUG,XLK",2015-12-02,2026-06-23,2653,1.317668775709592,0.2494833966762675,-0.21486688277518073,1.1611067906509664,6.646088880770108,1.669254128868713,1.5030977837635158,0.012916016363357024,1.2881396028360825,167,
"IGM,MGC,QQQ,SMH",2015-12-02,2026-06-23,2653,1.319692255366165,0.2427588422939677,-0.20758460259790004,1.1694453213574882,6.73777515469385,1.7158201346685724,1.2475929558702035,0.2666042787600645,1.2855088098473602,168,
"IGM,IUSG,SMH,VONG",2015-12-02,2026-06-23,2653,1.3165337544642828,0.2442452553033243,-0.20515495567672604,1.1905403625160047,6.817906300694608,1.6431340709178741,1.304070408284552,0.3512443764581877,1.2830370332359402,169,
"IWF,SMH,VONG,XLK",2015-12-02,2026-06-23,2653,1.3164070942039416,0.24876192717611811,-0.212549715294982,1.1703705499246604,6.5914459400285175,1.6402192590992832,1.4756849724475483,0.09363773777799206,1.2815426688395044,170,
"SMH,VGT,VONG,XMMO",2015-12-02,2026-06-23,2653,1.3267891948741528,0.24402747086962262,-0.22214704522479087,1.098495235994208,6.704500982611745,1.8791408407684358,1.2957955143529545,-0.24069847207246256,1.2801693802756118,171,
"IGM,SMH,SOXX,VUG",2015-12-02,2026-06-23,2653,1.2977498089209492,0.2834204951047823,-0.23870807204499087,1.1873100590053116,8.245875979495342,1.2108622097831256,2.792565010915384,-0.8176246566250935,1.2796756768411592,172,
"IWY,SMH,VONG,XMMO",2015-12-02,2026-06-23,2653,1.3324752380795086,0.23174494992141303,-0.21163600266454718,1.0950166654240747,6.392457472809294,2.0099928214240155,0.8291112967000052,0.1254681760338699,1.2788234349287833,173,
"MGK,SMH,VUG,XMMO",2015-12-02,2026-06-23,2653,1.3334579683513095,0.2339686238753298,-0.2171186600220387,1.0776071658307984,6.333200693234213,2.032608232153609,0.913601569004418,-0.06552774618810672,1.2772790375405085,174,
"IGM,MGK,SMH,VONG",2015-12-02,2026-06-23,2653,1.3151489728646872,0.249486834850718,-0.21238798731673275,1.1746748862903436,6.706886427487438,1.6112663188558074,1.5032284199545989,0.0992717547045844,1.2764560363552002,175,
"IGM,SMH,SOXX,VONG",2015-12-02,2026-06-23,2653,1.296679204129859,0.2824586183296547,-0.2358961292228458,1.197385558042889,8.248692964057422,1.186224557138919,2.756017732700125,-0.7196667545473338,1.2759842474700303,176,
"IGM,MGK,SMH,VUG",2015-12-02,2026-06-23,2653,1.3152953867301027,0.25040728297815984,-0.21453564615951867,1.1672059513688866,6.686864093469759,1.614635717151446,1.5382015835304315,0.024455100197515785,1.2736693536743555,177,
"MGK,SMH,VONG,XMMO",2015-12-02,2026-06-23,2653,1.332706564753449,0.2330314907372124,-0.2149949879726437,1.0838926662181712,6.355252023497794,2.015316304269707,0.8779944450888088,0.008453295325823567,1.2727471447266607,178,
"SMH,SOXX,SPMO,XMMO",2015-12-02,2026-06-23,2653,1.3093543293928496,0.26401919432237153,-0.22767567994814497,1.1596284433300215,7.613101396643779,1.4779151380612827,2.0553970536802897,-0.4332960791749039,1.2689174692997474,179,
"IWF,IYW,SMH,VUG",2015-12-02,2026-06-23,2653,1.316597961275483,0.24936620370996954,-0.21567267967578246,1.1562252765850456,6.776433719975657,1.6446116517440652,1.4986449431763258,-0.015155028773859736,1.2688683030701584,180,
"IGM,SPMO,XLK,XMMO",2015-12-02,2026-06-23,2653,1.3292937903479711,0.2161616186659332,-0.18235015731734017,1.1854205219562912,5.945115132914305,1.9367786860421805,0.2370101485679952,1.1456809442998008,1.2686285764514489,181,
"QQQ,SMH,SPMO,XLK",2015-12-02,2026-06-23,2653,1.3282104811402182,0.25036445961999987,-0.23692591119909656,1.0567204673937518,6.706590131845568,1.9118486687388696,1.536574475749836,-0.75554062836745,1.2657885514208955,182,
"MGC,SMH,SPMO,VGT",2015-12-02,2026-06-23,2653,1.3293716014955164,0.23265427445126807,-0.21030528333610246,1.1062692803558731,6.6048942830079715,1.938569341231678,0.8636618102792142,0.17182561710350414,1.262748337120304,183,
"SMH,SPYG,VONG,XMMO",2015-12-02,2026-06-23,2653,1.3317049165440848,0.22879068395321944,-0.20787848716049317,1.100598176744383,6.401622957749933,1.9922655381425753,0.7168615958512448,0.25636640515255543,1.262464528857172,184,
"DGRW,IWF,SMH,VONG",2015-12-02,2026-06-23,2653,1.3229551266732584,0.21614657098000012,-0.17290141399800055,1.2501145362668906,5.736646644893,1.7909080574538374,0.2364383996927621,1.4748409348744635,1.26135373560964,185,
"DGRW,FTEC,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3354905695116088,0.2256402906735968,-0.20968325662621293,1.076100659175803,6.297426766092058,2.0793841496242105,0.597159880771808,0.193494774476565,1.2575389939389605,186,
"DGRW,SMH,VONG,VUG",2015-12-02,2026-06-23,2653,1.3240524399755516,0.21684997930602323,-0.17707902975141077,1.224594349824732,5.786865326657115,1.8161603486903029,0.2631649622367909,1.3293079348190469,1.252891249979998,187,
"MGC,MGK,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3349404118882042,0.22165195993384113,-0.20307893307287925,1.0914571815989231,6.199786449116992,2.0667234623773303,0.44562006098461604,0.42356548389226656,1.2517608462625032,188,
"DGRW,IGM,MGC,SMH",2015-12-02,2026-06-23,2653,1.3304665829942997,0.2195834093431881,-0.19257455594388903,1.1402514120669645,6.292503046001682,1.9637679710560256,0.36702382506977527,0.7894999325182642,1.2498911195525981,189,
"IYW,SMH,VONG,VUG",2015-12-02,2026-06-23,2653,1.3150664903232323,0.2490829601528266,-0.21584104341293958,1.1540111010133034,6.8680054289752075,1.6093681616436502,1.4878828774385298,-0.021020211503749487,1.2468449017526342,190,
"IWF,IYW,SMH,VONG",2015-12-02,2026-06-23,2653,1.314266671032418,0.24837618253123916,-0.21352791840925534,1.163202378319412,6.809277653100403,1.5909620513504656,1.4610282958118461,0.05956068467239274,1.2457016513532653,191,
"DGRW,QQQ,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3356061039048828,0.21767071838768515,-0.198715869904075,1.0953866869956592,5.865893722740689,2.0820429236869007,0.2943496007843379,0.5755588001442566,1.2444381021076032,192,
"FTEC,SMH,SPMO,XLK",2015-12-02,2026-06-23,2653,1.3248299890860284,0.25826136263785604,-0.24751628684343335,1.0434115909359107,7.147241627717717,1.8340539589722384,1.8366236287135551,-1.1244709537512567,1.2431198773499343,193,
"IWY,MGC,SMH,SPMO",2015-12-02,2026-06-23,2653,1.3333105117031347,0.22033554617791573,-0.19976839328199517,1.1029549898160704,6.299764899661805,2.029214836469186,0.3956018663174068,0.5388926982673323,1.2410665177832816,194,
